Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2,Known_For22,Average_Rating,Total_Reviews,Known_For,Category_Encoded,Locality_Encoded
Cafe Russmunch,"Fast Food, Desserts, Beverages, Italian",-0.7319731106880367," Pitampura, New Delhi",4.0,-0.41000740026768473,4.0,-0.34170420200836793,https://www.zomato.com/ncr/cafe-russmunch-pitampura-new-delhi,"8, Chanderlok Enclave, Pitampura, New Delhi",91981211,28.69033678,77.13559885,"Chicken Fried Momos, Cheesecake, Chicken Tikka, Biryani","Customizable Dishes, Outdoor Seating, Good Wifi, Weekend Brunch, Family Crowd, Good Music",4.0,1266,"Chicken Fried Momos, Cheesecake, Chicken Tikka, Biryani, Customizable Dishes, Outdoor Seating, Good Wifi, Weekend Brunch, Family Crowd, Good Music",537,232
Bawarchi Baba,"North Indian, Chinese, Mughlai, South Indian, Fast Food, Biryani",-0.5817863988154403," Amrapali Dream Valley, Greater Noida",4.0,-0.6087896684237284,3.9,-0.14764625030616754,https://www.zomato.com/ncr/bawarchi-baba-amrapali-dream-valley-greater-noida,"LG 18, Lower Ground, Icon Leisure Valley, Techzone 4, Amarpali Dream Valley, Greater Noida",9199311,28.58698649,77.43842192,"Chocolate Silk, Chocochip Cake, Truffle Pastries, Paneer Puff, Red Velvet Cake, Cakes","Cute Cupcakes, Highly Customizable Cakes, Coffee Date, Packed on Weekends, Good Packaging, Fast Delivery",3.95,2312,"Chocolate Silk, Chocochip Cake, Truffle Pastries, Paneer Puff, Red Velvet Cake, Cakes, Cute Cupcakes, Highly Customizable Cakes, Coffee Date, Packed on Weekends, Good Packaging, Fast Delivery",905,13
The Cake Villa,"Bakery, Fast Food, Chinese",-0.8821598225606332," Mukherjee Nagar, New Delhi",4.0,-0.4298856270832891,4.0,-0.19082257451175422,https://www.zomato.com/ncr/the-cake-villa-mukherjee-nagar-new-delhi,"207, Ground Floor, Main Road, Bhai Parmanand Colony, Mukherjee Nagar, New Delhi",91880111,28.71040044,77.20784582,Unknown,Unknown,4.0,2208,"Unknown, Unknown",83,196
Devan's,"Coffee, Tea",-1.0323465344332297," Lodhi Colony, New Delhi",4.0,-0.718643027141542,3.9,-0.4630689242298897,https://www.zomato.com/ncr/devans-lodhi-colony-new-delhi,"131, Khanna Market, Lodhi Colony, New Delhi",91112511,28.5799369,77.2219498,"Soya Chaap Masala, Panneer Butter Masala, Oreo Shake, Spring Roll, Mocktails, White Sauce Pasta","Rooftop, Live Music, View, Great Ambiance, Family Crowd, Interior",3.95,198,"Soya Chaap Masala, Panneer Butter Masala, Oreo Shake, Spring Roll, Mocktails, White Sauce Pasta, Rooftop, Live Music, View, Great Ambiance, Family Crowd, Interior",402,171
The Reset,"Asian, Italian, North Indian",0.31933387242013866," Rohini, New Delhi",4.0,-0.22482602414337033,3.7,-0.4699771361027836,https://www.zomato.com/ncr/the-reset-rohini-new-delhi,"3, Pocket F/19, Sector 8, Rohini, New Delhi",91114711,28.69976004,77.11832609,"Death by Chocolate, Tiramisu, Lasagna, Pastas, Pizzas, Desserts","Decor, Good Ambience, Music, Nice Ambience, Main Course, Nice Place",3.85,626,"Death by Chocolate, Tiramisu, Lasagna, Pastas, Pizzas, Desserts, Decor, Good Ambience, Music, Nice Ambience, Main Course, Nice Place",37,258
Ego Obsession,"Italian, Pizza, Pasta, Desserts, Beverages",1.370640855528314," Community Centre, New Friends Colony, New Delhi",4.0,-0.4434865191150184,4.0,-0.47311723240864445,https://www.zomato.com/ncr/ego-obsession-new-friends-colony-new-delhi,"4, Community Centre, New Friends Colony, New Delhi",91112611,28.56233617,77.26844966,"Get a complimentary night, earn up to 50% of spends as points at 250+ restaurants & much more. Know more",Unknown,4.0,397,"Get a complimentary night, earn up to 50% of spends as points at 250+ restaurants & much more. Know more, Unknown",651,52
Pasta La Vista,"Italian, Beverages",-0.8821598225606332," Yusuf Sarai, New Delhi",4.0,0.006389140396027852,4.1,0.8871724872902749,https://www.zomato.com/ncr/pasta-la-vista-yusuf-sarai-new-delhi,"S-4, Oriental House, Gulmohar Enclave, Near Kotak Mahindra Bank, Yusuf Sarai, New Delhi",91935411,28.55773553,77.20802587,"Very Cheap, Desi Vibes, Pocket Friendly, Delivery Time, Value for Money, Chef",Unknown,4.05,9491,"Very Cheap, Desi Vibes, Pocket Friendly, Delivery Time, Value for Money, Chef, Unknown",616,417
Aalam Chicken Corner,"Mughlai, North Indian, Biryani",-0.7319731106880367," Mayapuri Phase 2, New Delhi",4.0,-0.3859442835961636,4.2,1.429467119312443,https://www.zomato.com/ncr/aalam-chicken-corner-mayapuri-phase-2-new-delhi,"BE 324, Street 4, Hari Nagar, Mayapuri Phase 2, New Delhi",91987311,28.6308287,77.12018386,"Onion Naan, Kurkure Momo, Kadai Paneer, Shahi Paneer, Roll, Momos","Pocket Friendly, Low Price, Great Recommendations, Interior, Spicy, Table",4.1,12570,"Onion Naan, Kurkure Momo, Kadai Paneer, Shahi Paneer, Roll, Momos, Pocket Friendly, Low Price, Great Recommendations, Interior, Spicy, Table",743,187
Wah Ji Wah,"North Indian, Chinese, Rolls, Kebab",-0.8821598225606332," Rohini, New Delhi",4.0,-0.3315407154692464,3.8,2.8268099754205203,https://www.zomato.com/ncr/wah-ji-wah-4-rohini-new-delhi,"A-36, Surya Market, Budh Vihar, Phase 1, Rohini, New Delhi",91783511,28.70587039,77.08534498,"Paneer Chilla, Corn Salad, Healthy Breakfast, Poha, Grilled Fish, Paneer Tikka","Great for Birthdays, Excellent Variety, Pocket Friendly Prices, Healthy Food, Breakfast, Cafe",3.9,21522,"Paneer Chilla, Corn Salad, Healthy Breakfast, Poha, Grilled Fish, Paneer Tikka, Great for Birthdays, Excellent Variety, Pocket Friendly Prices, Healthy Food, Breakfast, Cafe",911,258
Sehat Cafe,"North Indian, Healthy Food, Fast Food, Beverages",-0.5817863988154403," Sector 7, Dwarka, New Delhi",4.0,-0.5899576640721033,4.1,0.2910252036225929,https://www.zomato.com/ncr/sehat-cafe-sector-7-dwarka-new-delhi,"Plot C -708A, Block C, Near Shiksha Bharti School, Palam Extension, Sector 7, Dwarka, New Delhi",91114611,28.5853125,77.06821337,"Chocolate Truffle Cake, Cakes, Tea, Breads, Chocolate, Desserts",Unknown,4.05,5124,"Chocolate Truffle Cake, Cakes, Tea, Breads, Chocolate, Desserts, Unknown",996,337
Sidewalk - Hyatt Regency,"Bakery, Desserts, Fast Food, Beverages",0.018960448674945694," Hyatt Regency, Bhikaji Cama Place, New Delhi",4.0,-0.6338990075592287,4.0,-0.46181288570754536,https://www.zomato.com/ncr/sidewalk-hyatt-regency-bhikaji-cama-place-new-delhi,"Hyatt Regency, Bhikaji Cama Place, New Delhi",91116711,28.56940238,77.18599454,"Bhalla Papri, Chaat, Noodle, Spring Roll, Burger, Momos",Unknown,4.0,287,"Bhalla Papri, Chaat, Noodle, Spring Roll, Burger, Momos, Unknown",77,125
Chinu Chaat Bhandar,"North Indian, Chinese, Rolls",-1.0323465344332297," Tagore Garden, New Delhi",4.0,-0.582634106824249,4.3,-0.3423322212695401,https://www.zomato.com/ncr/chinu-chaat-bhandar-tagore-garden-new-delhi,"Shop 533, Tagore Garden, New Delhi",91997111,28.64921196,77.11608008,"Elaborate Menu, Customizable Food, Fresh Food, Good Quality, Price, Service",Unknown,4.15,1097,"Elaborate Menu, Customizable Food, Fresh Food, Good Quality, Price, Service, Unknown",908,376
Chalte Firte Momos & Special Foods,"Momos, Fast Food, Chinese, North Indian",-1.0323465344332297," Delhi University-GTB Nagar, New Delhi",4.0,-0.10241799585780659,3.8,1.9161820467208746,https://www.zomato.com/ncr/chalte-firte-momos-special-foods-delhi-university-gtb-nagar-new-delhi,"F-16B, Hudson Lane, Opposite NDPL Office, Delhi University-GTB Nagar, New Delhi",91859611,28.693478,77.204631,"Tawa Chicken, Chicken Curry, Paneer Lababdar, Butter Chicken, Dal Makhani","Nice Food, Good Quantity, Excellent Food, Combo, Reasonable Price, Portions",3.9,15941,"Tawa Chicken, Chicken Curry, Paneer Lababdar, Butter Chicken, Dal Makhani, Nice Food, Good Quantity, Excellent Food, Combo, Reasonable Price, Portions",730,81
Chawla Family Restaurant,"North Indian, Chinese, Mughlai, Rolls, Fast Food",-0.35650633100654555," Rajouri Garden, New Delhi",4.0,-0.28864559444610016,4.0,1.288162785548705,https://www.zomato.com/ncr/chawla-family-restaurant-rajouri-garden-new-delhi,"G-1, 3, 4, 8, 10, 11 Plot 3, Vardhaman Plaza, Rajouri Garden, New Delhi",91981111,28.63870511,77.12019157,"Baked Pasta, Drums of Heaven, Peri Peri Fries, Chilli Garlic Noodles, Nachos, Sandwiches","Great for Birthdays, Humble Staff, More Variety, Fancy Crowd, Great Ambiance, Vibe",4.0,11763,"Baked Pasta, Drums of Heaven, Peri Peri Fries, Chilli Garlic Noodles, Nachos, Sandwiches, Great for Birthdays, Humble Staff, More Variety, Fancy Crowd, Great Ambiance, Vibe",904,255
Munchin Cafe,"Cafe, Mexican, Continental, Italian, Chinese, Pizza, Beverages",-0.1312262631976508," Sector 62, Noida",4.0,-0.4748731930343937,4.1,-0.3575616883529652,https://www.zomato.com/ncr/munchin-cafe-sector-62-noida,"RN-11, Sector 62, Noida",91706511,28.61827542,77.36968227,"Chicken Chowmein, Manchow Soup, Chilly Garlic Noodles, Soups","Comfort Food, Chinese, Manager, Reasonable Prices, Courteous Staff, Flavour",4.05,1103,"Chicken Chowmein, Manchow Soup, Chilly Garlic Noodles, Soups, Comfort Food, Chinese, Manager, Reasonable Prices, Courteous Staff, Flavour",281,335
China Fare,"Chinese, Seafood",0.018960448674945694," Khan Market, New Delhi",4.0,-0.2813220371982459,3.9,-0.48018244909683133,https://www.zomato.com/ncr/china-fare-khan-market-new-delhi,"Shop 48, Prithvi Raj Market, Khan Market, New Delhi",91981211,28.60060058,77.22584579,"Kadhai Paneer, Chicken Biryani, Drinks, Dal Makhani, Butter Chicken, Starters","Comfortable Seating, Family Crowd, Best Places, Quick Service, Nice Ambience, Ambiance",3.95,507,"Kadhai Paneer, Chicken Biryani, Drinks, Dal Makhani, Butter Chicken, Starters, Comfortable Seating, Family Crowd, Best Places, Quick Service, Nice Ambience, Ambiance",370,155
O2   Multicuisine Restaurant,"Finger Food, Chinese, North Indian, Mughlai",0.6197072961653316," Pitampura, New Delhi",4.0,-0.4403478517230809,4.1,-0.3977549210679841,https://www.zomato.com/ncr/o2-multicuisine-restaurant-pitampura-new-delhi,"23 A, NN Tower, Block B, Road 44, Pitampura, New Delhi",919911,28.68830502,77.13503357,"Mushroom Patty, Chocolate Truffle Cake, Pastries, Cakes, Sandwiches, Burgers",Unknown,4.05,880,"Mushroom Patty, Chocolate Truffle Cake, Pastries, Cakes, Sandwiches, Burgers, Unknown",562,232
Kandy's Pastry Parlour,"Bakery, Desserts, Fast Food",-0.8821598225606332," Kalkaji, New Delhi",4.0,-0.44139407418706006,4.2,-0.1989868249069924,https://www.zomato.com/ncr/kandys-pastry-parlour-kalkaji-new-delhi,"B 30/B, Near B Block, Kalkaji, New Delhi",91783811,28.54300112,77.25302663,"Chicken Salami Sandwich, Peri Fries, Iced Tea, Burgers, Sandwiches","Bang for the Buck, Not very Crowded, Casual Seating Area, Drive through, Prompt Service, Great Recommendations",4.1,2145,"Chicken Salami Sandwich, Peri Fries, Iced Tea, Burgers, Sandwiches, Bang for the Buck, Not very Crowded, Casual Seating Area, Drive through, Prompt Service, Great Recommendations",76,147
Grill Masters,"Burger, Sandwich, Fast Food, Beverages",-1.0323465344332297," Rohini, New Delhi",4.0,-0.470688303178477,4.2,-0.11718731613931732,https://www.zomato.com/ncr/grill-masters-rohini-new-delhi,"Plot 146, Ground Floor, Pocket 17, Near Best Mega Mall, Sector 24, Rohini",91850611,28.72643208,77.09479172,"Kadhi Pakora, Chana Masala, Panneer Butter Masala, Palak Paneer, Kheer, Daal Makhani","Amazing Food, Tasty, Owner, Nice Place, Quantity, Ambience",4.1,2638,"Kadhi Pakora, Chana Masala, Panneer Butter Masala, Palak Paneer, Kheer, Daal Makhani, Amazing Food, Tasty, Owner, Nice Place, Quantity, Ambience",157,258
Mmmelt,"Cafe, Burger, Pizza, Fast Food, Beverages",-0.506693042879142," Sector 45, Noida",4.0,-0.6223905604554577,4.1,-0.17732016039655257,https://www.zomato.com/ncr/mmmelt-sector-45-noida,"Shop 30, Gardenia Glory Market, Sector 46, Near Sector 45, Noida",91858811,28.55023326,77.36021742,"Tiramisu, Thin Crust Pizza, Cheesecake, Coffee, Pasta","Variety of Pizza, Outdoor Seating, Weekend Brunch, Friendly Staff, Vibe, Good Wifi",4.05,2110,"Tiramisu, Thin Crust Pizza, Cheesecake, Coffee, Pasta, Variety of Pizza, Outdoor Seating, Weekend Brunch, Friendly Staff, Vibe, Good Wifi",188,321
Caffé Bella Italia,"Cafe, Desserts, Italian, Beverages",-0.5817863988154403," Gwal Pahari, Gurgaon",4.0,-0.6328527850952494,3.964299424184261,-0.48567761763208783,https://www.zomato.com/ncr/caff-bella-italia-gwal-pahari,"GR-103, Ground Floor, Paras Trade Center, Sector-2, Gwal Pahari, Delhi NCR, Delhi NCR",91742911,28.4362812,77.1351471,"Panneer Butter Masala, Noodle, Chilli Garlic Noodles, Chole Bhature, Sweets","Chirpy Crowd, Cozy Ambiance, Casual Seating Area, Family Restaurant, Prompt Service, Interior",3.9821497120921308,136,"Panneer Butter Masala, Noodle, Chilli Garlic Noodles, Chole Bhature, Sweets, Chirpy Crowd, Cozy Ambiance, Casual Seating Area, Family Restaurant, Prompt Service, Interior",219,112
Laddoo Gopal Sweets & Restaurant,"North Indian, Chinese, South Indian, Mithai, Street Food, Fast Food, Beverages",-0.5817863988154403," Shahdara, New Delhi",4.0,-0.20285535239980762,3.7,0.6092739642215899,https://www.zomato.com/ncr/laddoo-gopal-sweets-restaurant-shahdara-new-delhi,"C-543, Chhajupur, Main 100 Feet Road, Shahdara, New Delhi",91977411,28.68940884,77.28566643,"Quiche, Cupcakes, Red Velvet, Cappuccino, Pastry, Desserts","Breakfast, Reasonable Prices, Courteous Staff, Decor, Presentation, Great Place",3.85,7521,"Quiche, Cupcakes, Red Velvet, Cappuccino, Pastry, Desserts, Breakfast, Reasonable Prices, Courteous Staff, Decor, Presentation, Great Place",922,349
Raro,Bakery,-0.28141297507024726," Defence Colony Main Market, Defence Colony, New Delhi",4.0,-0.3095700437256837,4.3,-0.4608708568157871,https://www.zomato.com/ncr/raro-defence-colony-new-delhi,"19, Defence Colony Market, Defence Colony, New Delhi",91114611,28.5732879,77.23023824,"Dhaba Dal, Dahi Ke Sholey, Afghani Chaap, Honey Chilli Potatoes, Malai Chaap, Tandoori Chicken","Great Recommendations, Authentic Food, Great Ambiance, Prompt Service, Best Food, Delivery Time",4.15,603,"Dhaba Dal, Dahi Ke Sholey, Afghani Chaap, Honey Chilli Potatoes, Malai Chaap, Tandoori Chicken, Great Recommendations, Authentic Food, Great Ambiance, Prompt Service, Best Food, Delivery Time",62,79
The Grill Darbar,"North Indian, Mughlai, Chinese, South Indian, Continental, Beverages",-0.7319731106880367," Sector 86, Faridabad",4.0,-0.3137549335816004,3.5,0.9714840731026386,https://www.zomato.com/ncr/the-grill-darbar-sector-86-faridabad,"SCO - 26, Amsterdam Street, Sector 79, Near Sector 86, Faridabad",91116711,28.38675866,77.35270221,"Spicy Chicken Momo, Chocolate Bao, Mango Mojito, Cheese Spring Roll, Veg Hakka Noodles, Kung Pao Chicken","Highly Recommended, Good Food Good Quality, Not very Crowded, Live Kitchen, Economical, Drive through",3.75,9722,"Spicy Chicken Momo, Chocolate Bao, Mango Mojito, Cheese Spring Roll, Veg Hakka Noodles, Kung Pao Chicken, Highly Recommended, Good Food Good Quality, Not very Crowded, Live Kitchen, Economical, Drive through",1074,344
Hong's Kitchen,"Chinese, Asian, Desserts, Beverages",-0.7319731106880367," Eros City Square Mall, Sector 49, Gurgaon, Gurgaon",4.0,-0.38071317127626775,3.8,0.15113391319649214,https://www.zomato.com/ncr/hongs-kitchen-sector-49,"Eros City Square Mall, Sector 49, Gurgaon, Gurgaon",18605001234,28.41276316,77.05535084,"Oreo Crush, Kiwi Crush, Tofu Burger, Kit Kat Shake, Hot Coffee, Ice Tea","Office Crowd, Economical, Cozy Ambiance, Inexpensive, Great Ambiance, Good Crowd",3.9,4433,"Oreo Crush, Kiwi Crush, Tofu Burger, Kit Kat Shake, Hot Coffee, Ice Tea, Office Crowd, Economical, Cozy Ambiance, Inexpensive, Great Ambiance, Good Crowd",307,90
Hungry Hackers,"Burger, Sandwich, Fast Food, Beverages",-1.0323465344332297," Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",4.0,-0.39012917345208037,4.1,-0.2501703946925242,https://www.zomato.com/ncr/hungry-hackers-indirapuram-ghaziabad,"Sd-122, Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",91120411,28.64027967,77.37778354,"Chicken Spring Roll, Afghani Chicken, Veg Momos, Pav Bhaji, Momo, Rolls","Elegantly Decorated, Low Price, Good Crowd, Polite Staff, Prompt Service, Best Places",4.05,1868,"Chicken Spring Roll, Afghani Chicken, Veg Momos, Pav Bhaji, Momo, Rolls, Elegantly Decorated, Low Price, Good Crowd, Polite Staff, Prompt Service, Best Places",157,138
Mom's Kitchen,"North Indian, Chinese, Momos, Rolls, Fast Food, Bengali",-0.807066466624335," Chittaranjan Park, New Delhi",4.0,-0.49684386477795645,3.9,0.47158074120959165,https://www.zomato.com/ncr/moms-kitchen-chittaranjan-park-new-delhi,"Shop 32, Market 4, Chittaranjan Park, New Delhi",91995811,28.53706507,77.24843167,"Chinese, Great Recommendations, Preparation, Portion, Great Taste, Best Place",Unknown,3.95,6363,"Chinese, Great Recommendations, Preparation, Portion, Great Taste, Best Place, Unknown",880,48
The Dim Sum House,"Chinese, Thai, Continental, Momos, Fast Food",-0.506693042879142," Rodeo Drive, Sector 49, Gurgaon, Gurgaon",4.0,-0.6286678952393328,4.2,-0.2237935857232931,https://www.zomato.com/ncr/the-dim-sum-house-sector-49,"DG 11, Rodeo Drive, Sector 49, Delhi NCR, Delhi NCR",9177111,28.41972616,77.05183312,Unknown,Unknown,4.1,1808,"Unknown, Unknown",383,257
Baraamda,"Chinese, North Indian, Mughlai, Desserts, Beverages",-0.28141297507024726," Sector 72, Noida",4.0,-0.5345078734812068,3.8,-0.25817764027246937,https://www.zomato.com/ncr/baraamda-sector-72-noida,"PK-A9, Sector 122, Near Sector 72, Noida",9199911,28.59071063,77.4036045,"Relaxed Atmosphere, Comfortable Seating Area, Main Course, Ambiance, Prices, Delicious Food",Unknown,3.9,1679,"Relaxed Atmosphere, Comfortable Seating Area, Main Course, Ambiance, Prices, Delicious Food, Unknown",362,341
The Grills Food Junction,"North Indian, Chinese, Mughlai, Biryani, Beverages",0.018960448674945694," Old Railway Road, Gurgaon",4.0,-0.6778403510463541,4.3,-0.4636969434910619,https://www.zomato.com/ncr/the-grills-food-junction-old-railway-road,"Sco 6, Opposite Sidheshwar Chowk, Sohna Chowk, Old Railway Road, Gurgaon",91981111,28.45742126,77.02781394,"Reshmi Murgh, Firni, Mutton Biriyani, Chicken Handi, Chicken Biriyani, Egg Biryani","Comfortable Seating Area, Relaxed Atmosphere, Family Place, Packed on Weekends, Great Value, Good Quality Food",4.15,233,"Reshmi Murgh, Firni, Mutton Biriyani, Chicken Handi, Chicken Biriyani, Egg Biryani, Comfortable Seating Area, Relaxed Atmosphere, Family Place, Packed on Weekends, Great Value, Good Quality Food",885,212
Aminia,"North Indian, Mughlai, Rolls, Biryani",-0.28141297507024726," Chittaranjan Park, New Delhi",4.0,-0.39849895316391376,4.1,-0.08704239160305319,https://www.zomato.com/ncr/aminia-chittaranjan-park-new-delhi,"Shop 21, Market 3, Block A, Chittaranjan Park Road, Near Chittaranjan Park, New Delhi",9111411,28.54081188,77.24333715,"Stuffed Malai Chaap, Panner Butter Masala, Gulab Jamun, Dal Makhni, Paneer Tikka","Good Quantity, Proper Packaging, Flavour, Great Portions, Good Food, Service",4.05,2899,"Stuffed Malai Chaap, Panner Butter Masala, Gulab Jamun, Dal Makhni, Paneer Tikka, Good Quantity, Proper Packaging, Flavour, Great Portions, Good Food, Service",1094,48
Shudh Vaishno Hotel,North Indian,-0.807066466624335," Karampura, New Delhi",4.0,-0.535554095945186,4.1,0.38538509761371137,https://www.zomato.com/ncr/shudh-vaishno-hotel-karampura-new-delhi,"T 32-34, Super Market, New Moti Nagar, Near Milan Cinema, Karampura, New Delhi",91114511,28.66215193,77.14615971,"Matka Murgh, Matki Chicken, Chicken Soup, Chicken Biryani, Butter Chicken","Sitting Area, Polite Staff, Portions, Main Course, Great Place, Quantity",4.05,5777,"Matka Murgh, Matki Chicken, Chicken Soup, Chicken Biryani, Butter Chicken, Sitting Area, Polite Staff, Portions, Main Course, Great Place, Quantity",772,149
